session_id,timestamp,source_path,action,human_label,label_index,label_folder,dest_path
20260106_211123,2026-01-06T21:18:12,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\train\images\452534e67e8a7ea2_jpg.rf.ac86d93085692cb9511b6f0558848a1f.jpg,reject,,,reject,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\reject\452534e67e8a7ea2_jpg.rf.ac86d93085692cb9511b6f0558848a1f.jpg
20260106_211123,2026-01-06T21:18:14,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\train\images\459109b68fa959c5b9c7dafc5be76365_jpeg.rf.5fec86b9f666ac0ccfdc92aec5917995.jpg,reject,,,reject,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\reject\459109b68fa959c5b9c7dafc5be76365_jpeg.rf.5fec86b9f666ac0ccfdc92aec5917995.jpg
20260106_211123,2026-01-06T21:18:15,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\train\images\468141d45bb96114_jpg.rf.3465957937249d312e9bbb1e07681cd9.jpg,reject,,,reject,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\reject\468141d45bb96114_jpg.rf.3465957937249d312e9bbb1e07681cd9.jpg
20260106_211123,2026-01-06T21:18:16,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\train\images\51913870934_c9ca3b9440_b_jpg.rf.dbae73f47f483329a7c29f5879f68c38.jpg,reject,,,reject,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\reject\51913870934_c9ca3b9440_b_jpg.rf.dbae73f47f483329a7c29f5879f68c38.jpg
20260106_211123,2026-01-06T21:18:17,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\train\images\54efe004b09bc2fd_jpg.rf.00a2a0249f8c4cc43e29ca721178b19d.jpg,reject,,,reject,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\reject\54efe004b09bc2fd_jpg.rf.00a2a0249f8c4cc43e29ca721178b19d.jpg
20260106_211123,2026-01-06T21:18:18,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\train\images\56ca2ae4b00deb10_jpg.rf.347c40189be5a4378da30895cbf7fdba.jpg,reject,,,reject,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\reject\56ca2ae4b00deb10_jpg.rf.347c40189be5a4378da30895cbf7fdba.jpg
20260106_211123,2026-01-06T21:18:20,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\train\images\5dc93d30d328d467_jpg.rf.7aace0aeb594f8f5e891387b6ff52167.jpg,reject,,,reject,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\reject\5dc93d30d328d467_jpg.rf.7aace0aeb594f8f5e891387b6ff52167.jpg
20260106_211123,2026-01-06T21:18:25,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\train\images\5eoqVELkt5_a4_710x444_jpeg.rf.0caeccef837c43ff475d2de5cfe8fc19.jpg,label,11,10,class_11_five_or_less_axle_multi_trailer,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\class_11_five_or_less_axle_multi_trailer\5eoqVELkt5_a4_710x444_jpeg.rf.0caeccef837c43ff475d2de5cfe8fc19.jpg
20260106_211123,2026-01-06T21:18:32,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\train\images\67_jpg.rf.44d41c46d9a2d33c04e758e875cd9cb5.jpg,label,11,10,class_11_five_or_less_axle_multi_trailer,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\class_11_five_or_less_axle_multi_trailer\67_jpg.rf.44d41c46d9a2d33c04e758e875cd9cb5.jpg
20260106_211123,2026-01-06T21:18:34,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\train\images\6b0b93873acfebc7_jpg.rf.991c5f50f4089acc16c50e286892908f.jpg,reject,,,reject,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\reject\6b0b93873acfebc7_jpg.rf.991c5f50f4089acc16c50e286892908f.jpg
20260106_211123,2026-01-06T21:18:35,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\train\images\6c9a0e04-956b-40e9-87c7-01861c151b1b_jpg.rf.6edc080dd03af1e47f33940c19a2c34c.jpg,reject,,,reject,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\reject\6c9a0e04-956b-40e9-87c7-01861c151b1b_jpg.rf.6edc080dd03af1e47f33940c19a2c34c.jpg
20260106_211123,2026-01-06T21:18:38,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\train\images\70_jpg.rf.b580b138b1391e4a6bf845a72cf74272.jpg,label,11,10,class_11_five_or_less_axle_multi_trailer,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\class_11_five_or_less_axle_multi_trailer\70_jpg.rf.b580b138b1391e4a6bf845a72cf74272.jpg
20260106_211123,2026-01-06T21:18:39,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\train\images\847666-2012-mitsubishi-fuso-super-gr_jpg.rf.ba369ec8e2bc3108186201b60892b7c7.jpg,reject,,,reject,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\reject\847666-2012-mitsubishi-fuso-super-gr_jpg.rf.ba369ec8e2bc3108186201b60892b7c7.jpg
20260106_211123,2026-01-06T21:18:42,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\train\images\88914_1_jpg.rf.b4028557ea76b59449960224da0dcff7.jpg,reject,,,reject,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\reject\88914_1_jpg.rf.b4028557ea76b59449960224da0dcff7.jpg
20260106_211123,2026-01-06T21:18:43,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\train\images\8b5ac0a9cd8e1b0c_jpg.rf.e955d6f1024fc26d785a15acf4ff2225.jpg,reject,,,reject,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\reject\8b5ac0a9cd8e1b0c_jpg.rf.e955d6f1024fc26d785a15acf4ff2225.jpg
20260106_211123,2026-01-06T21:18:44,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\train\images\8d47c8c405c1d5f03782f0f6381dab60_jpeg.rf.7a061dd40816c5ad8d42138709c6d935.jpg,reject,,,reject,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\reject\8d47c8c405c1d5f03782f0f6381dab60_jpeg.rf.7a061dd40816c5ad8d42138709c6d935.jpg
20260106_211123,2026-01-06T21:18:46,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\train\images\8e9579a362c283bc_jpg.rf.cfd094113ddda89def3723386f170074.jpg,reject,,,reject,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\reject\8e9579a362c283bc_jpg.rf.cfd094113ddda89def3723386f170074.jpg
20260106_211123,2026-01-06T21:18:48,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\train\images\8f70ddac0b42929d_jpg.rf.e4771292d9aa6016c92a931bb794f994.jpg,reject,,,reject,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\reject\8f70ddac0b42929d_jpg.rf.e4771292d9aa6016c92a931bb794f994.jpg
20260106_211123,2026-01-06T21:18:52,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\train\images\8ff68b1bb7728003_jpg.rf.c4b420893dfe6fe8d2bfe4e1bac3826c.jpg,reject,,,reject,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\reject\8ff68b1bb7728003_jpg.rf.c4b420893dfe6fe8d2bfe4e1bac3826c.jpg
20260106_211123,2026-01-06T21:18:55,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\train\images\_czzc8oe_jpg.rf.dda506f4ace76fe78ae76738da258749.jpg,reject,,,reject,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\reject\_czzc8oe_jpg.rf.dda506f4ace76fe78ae76738da258749.jpg
20260106_211123,2026-01-06T21:18:58,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\train\images\a1a039cd189683b7aadad5a181fbb725_jpg.rf.12cdc6bd06f81355d53c92989a0cd514.jpg,reject,,,reject,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\reject\a1a039cd189683b7aadad5a181fbb725_jpg.rf.12cdc6bd06f81355d53c92989a0cd514.jpg
20260106_211123,2026-01-06T21:18:59,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\train\images\a7900bc3883ad19f58aaa521a38eac53_jpg.rf.a04cce468b9d0a5e467b8eb00a7a75ff.jpg,reject,,,reject,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\reject\a7900bc3883ad19f58aaa521a38eac53_jpg.rf.a04cce468b9d0a5e467b8eb00a7a75ff.jpg
20260106_211123,2026-01-06T21:19:00,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\train\images\actros_1833_neu_jpg.rf.04294f1ef396413a8c70a8e6dfdbd003.jpg,reject,,,reject,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\reject\actros_1833_neu_jpg.rf.04294f1ef396413a8c70a8e6dfdbd003.jpg
20260106_211123,2026-01-06T21:19:02,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\train\images\ADJ-Lang-LKW-Typ-5-mit-Anhanger-DTAJ-19000_jpg.rf.b5bc954aa2323a638f87cfe3bd2a2a15.jpg,reject,,,reject,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\reject\ADJ-Lang-LKW-Typ-5-mit-Anhanger-DTAJ-19000_jpg.rf.b5bc954aa2323a638f87cfe3bd2a2a15.jpg
20260106_211123,2026-01-06T21:19:04,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\train\images\af83578c0e2a2c19986ccddd0ea7643a_jpg.rf.78a5cbbd0714fe6a004adfc4dea755d9.jpg,reject,,,reject,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\reject\af83578c0e2a2c19986ccddd0ea7643a_jpg.rf.78a5cbbd0714fe6a004adfc4dea755d9.jpg
20260106_211123,2026-01-06T21:19:10,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\train\images\Article_170220_860_575_jpg.rf.d81ea66df6c5075614991e1c84e0a015.jpg,reject,,,reject,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\reject\Article_170220_860_575_jpg.rf.d81ea66df6c5075614991e1c84e0a015.jpg
20260106_211123,2026-01-06T21:19:16,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\train\images\aufmacher_0_jpg.rf.1acb0c448fcf81037c9a6cf3e5aa6a33.jpg,label,11,10,class_11_five_or_less_axle_multi_trailer,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\class_11_five_or_less_axle_multi_trailer\aufmacher_0_jpg.rf.1acb0c448fcf81037c9a6cf3e5aa6a33.jpg
20260106_211123,2026-01-06T21:19:20,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\train\images\background-1_jpg.rf.94c9cac01355934608fce4aba21fcd77.jpg,label,11,10,class_11_five_or_less_axle_multi_trailer,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\class_11_five_or_less_axle_multi_trailer\background-1_jpg.rf.94c9cac01355934608fce4aba21fcd77.jpg
20260106_211123,2026-01-06T21:19:24,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\train\images\baeko2_jpg.rf.66fe5c4f4bf73f065082d1389d2b9757.jpg,label,11,10,class_11_five_or_less_axle_multi_trailer,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\class_11_five_or_less_axle_multi_trailer\baeko2_jpg.rf.66fe5c4f4bf73f065082d1389d2b9757.jpg
20260106_211123,2026-01-06T21:19:26,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\train\images\BDF-Wechselsysteme-10_jpg.rf.118e401e896b205c4e47f4b60513efb5.jpg,label,11,10,class_11_five_or_less_axle_multi_trailer,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\class_11_five_or_less_axle_multi_trailer\BDF-Wechselsysteme-10_jpg.rf.118e401e896b205c4e47f4b60513efb5.jpg
20260106_211123,2026-01-06T21:19:34,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\train\images\big_101494_21913_jpg.rf.d5e88d5626adc14e2dff46acf5319f29.jpg,reject,,,reject,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\reject\big_101494_21913_jpg.rf.d5e88d5626adc14e2dff46acf5319f29.jpg
20260106_211123,2026-01-06T21:19:37,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\train\images\Boehmer-Zentralachs-Anhaenger-1_jpg.rf.b3c863871a562ab73dad0ab9d7ca637b.jpg,label,11,10,class_11_five_or_less_axle_multi_trailer,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\class_11_five_or_less_axle_multi_trailer\Boehmer-Zentralachs-Anhaenger-1_jpg.rf.b3c863871a562ab73dad0ab9d7ca637b.jpg
20260106_211123,2026-01-06T21:19:39,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\train\images\D0AAAgEv7OA-960_jpg.rf.11817dd03d4824c802f4300aa8ad8399.jpg,reject,,,reject,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\reject\D0AAAgEv7OA-960_jpg.rf.11817dd03d4824c802f4300aa8ad8399.jpg
20260106_211123,2026-01-06T21:19:41,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\train\images\d70c395b31a802f5_jpg.rf.fece409d360f114d7f7776bf59ad3969.jpg,reject,,,reject,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\reject\d70c395b31a802f5_jpg.rf.fece409d360f114d7f7776bf59ad3969.jpg
20260106_211123,2026-01-06T21:19:42,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\train\images\d95ac5e4f249c7ae_jpg.rf.172322cca0f1939cb06773a193d1f2e7.jpg,reject,,,reject,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\reject\d95ac5e4f249c7ae_jpg.rf.172322cca0f1939cb06773a193d1f2e7.jpg
20260106_211123,2026-01-06T21:19:49,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\train\images\Dachser-CZ_Longer-truck_rdax_65s_jpg.rf.b374b955bd8f2e94f623f6addc99c855.jpg,label,13,12,class_13_seven_or_more_axle_multi_trailer,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\class_13_seven_or_more_axle_multi_trailer\Dachser-CZ_Longer-truck_rdax_65s_jpg.rf.b374b955bd8f2e94f623f6addc99c855.jpg
20260106_211123,2026-01-06T21:19:51,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\train\images\Datacluster-Truck-10-_jpg.rf.61a975b8969d87e25a89a8078fc9dc87.jpg,reject,,,reject,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\reject\Datacluster-Truck-10-_jpg.rf.61a975b8969d87e25a89a8078fc9dc87.jpg
20260106_211123,2026-01-06T21:19:53,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\train\images\DB_Werneke_190518_LKW_013_INET-1200x801_jpg.rf.f6815513d4c95be2bfe09abe03712893.jpg,reject,,,reject,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\reject\DB_Werneke_190518_LKW_013_INET-1200x801_jpg.rf.f6815513d4c95be2bfe09abe03712893.jpg
20260106_211123,2026-01-06T21:19:56,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\train\images\DSC06762_jpg.rf.ac4504b82568dfd94b6f1b1bd7b52b4a.jpg,label,11,10,class_11_five_or_less_axle_multi_trailer,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\class_11_five_or_less_axle_multi_trailer\DSC06762_jpg.rf.ac4504b82568dfd94b6f1b1bd7b52b4a.jpg
20260106_211123,2026-01-06T21:19:58,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\train\images\DSC_6972_jpg.rf.663f06499a07b2f37c41eb169e3ed798.jpg,label,11,10,class_11_five_or_less_axle_multi_trailer,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\class_11_five_or_less_axle_multi_trailer\DSC_6972_jpg.rf.663f06499a07b2f37c41eb169e3ed798.jpg
20260106_211123,2026-01-06T21:20:01,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\train\images\f0f94bf01222c875_jpg.rf.43312a682cabc19367ddec64b96c9d9a.jpg,reject,,,reject,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\reject\f0f94bf01222c875_jpg.rf.43312a682cabc19367ddec64b96c9d9a.jpg
20260106_211123,2026-01-06T21:20:02,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\train\images\f3f97cf35311178d_jpg.rf.bab394974153bab05f376cef95f06015.jpg,reject,,,reject,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\reject\f3f97cf35311178d_jpg.rf.bab394974153bab05f376cef95f06015.jpg
20260106_211123,2026-01-06T21:20:03,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\train\images\f765e7b310dccc83_jpg.rf.d08d23e8a6b38bcbb1fa1e688a32be82.jpg,reject,,,reject,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\reject\f765e7b310dccc83_jpg.rf.d08d23e8a6b38bcbb1fa1e688a32be82.jpg
20260106_211123,2026-01-06T21:20:14,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\train\images\fahrtenbuch-lkw_jpg.rf.a6086b92ddc445a6be90ed978b207a07.jpg,label,13,12,class_13_seven_or_more_axle_multi_trailer,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\class_13_seven_or_more_axle_multi_trailer\fahrtenbuch-lkw_jpg.rf.a6086b92ddc445a6be90ed978b207a07.jpg
20260106_211123,2026-01-06T21:20:17,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\train\images\fb0c130355e55f1a_jpg.rf.2b9d3575599e2f06c1b3e815754ed7c5.jpg,reject,,,reject,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\reject\fb0c130355e55f1a_jpg.rf.2b9d3575599e2f06c1b3e815754ed7c5.jpg
20260106_211123,2026-01-06T21:20:20,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\train\images\fura-altrans-25-tonn-0-400-300_jpg.rf.f5c065ef94f4c8334c92512024436f3f.jpg,reject,,,reject,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\reject\fura-altrans-25-tonn-0-400-300_jpg.rf.f5c065ef94f4c8334c92512024436f3f.jpg
20260106_211123,2026-01-06T21:20:22,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\train\images\Fura_tent-1-_jpg.rf.7f6c751fa64a7111b1470300f61ef901.jpg,reject,,,reject,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\reject\Fura_tent-1-_jpg.rf.7f6c751fa64a7111b1470300f61ef901.jpg
20260106_211123,2026-01-06T21:20:23,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\train\images\Fura_tentovannaya_jpg.rf.d05a295f3b90cde23cd284d1f709e4ac.jpg,reject,,,reject,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\reject\Fura_tentovannaya_jpg.rf.d05a295f3b90cde23cd284d1f709e4ac.jpg
20260106_211123,2026-01-06T21:20:28,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\train\images\Gigaliner_jpg.rf.21a41125a29ef82f3f5bdbc092d9589e.jpg,label,13,12,class_13_seven_or_more_axle_multi_trailer,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\class_13_seven_or_more_axle_multi_trailer\Gigaliner_jpg.rf.21a41125a29ef82f3f5bdbc092d9589e.jpg
20260106_211123,2026-01-06T21:20:39,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\train\images\Gliederzug-Drehschemel-Curtainsider_jpg.rf.5210a7112716ea894a947f7acb6a1cb4.jpg,label,11,10,class_11_five_or_less_axle_multi_trailer,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\class_11_five_or_less_axle_multi_trailer\Gliederzug-Drehschemel-Curtainsider_jpg.rf.5210a7112716ea894a947f7acb6a1cb4.jpg
20260106_211123,2026-01-06T21:20:43,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\train\images\Gliederzug_jpg.rf.8da7885607c98f99792518aff435bc2f.jpg,reject,,,reject,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\reject\Gliederzug_jpg.rf.8da7885607c98f99792518aff435bc2f.jpg
20260106_211123,2026-01-06T21:20:45,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\train\images\GOPR6698_color--ROI-1--166_jpg.rf.672b56853c533d84e3d9d85bc98d0082.jpg,reject,,,reject,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\reject\GOPR6698_color--ROI-1--166_jpg.rf.672b56853c533d84e3d9d85bc98d0082.jpg
20260106_211123,2026-01-06T21:20:51,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\train\images\GOPR6698_color--ROI-1--20_jpg.rf.8ce0a63772425bafd936a6fd00491458.jpg,reject,,,reject,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\reject\GOPR6698_color--ROI-1--20_jpg.rf.8ce0a63772425bafd936a6fd00491458.jpg
20260106_211123,2026-01-06T21:21:03,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\train\images\GOPR6698_color--ROI-1--28_jpg.rf.7ba8e91631bb3b6863341347049d00b5.jpg,label,10,9,class_10_six_or_more_axle_single_trailer,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\class_10_six_or_more_axle_single_trailer\GOPR6698_color--ROI-1--28_jpg.rf.7ba8e91631bb3b6863341347049d00b5.jpg
20260106_211123,2026-01-06T21:21:06,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\train\images\GOPR6698_color--ROI-1--99_jpg.rf.955a03b4242ad3d76cc7230e52397406.jpg,reject,,,reject,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\reject\GOPR6698_color--ROI-1--99_jpg.rf.955a03b4242ad3d76cc7230e52397406.jpg
20260106_211123,2026-01-06T21:21:16,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\train\images\Header_Unterseiten_Schuon_Transportlogistik_Jumbo_schwer-1_jpg.rf.bb1bfa283621967b563a9098f883746c.jpg,label,11,10,class_11_five_or_less_axle_multi_trailer,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\class_11_five_or_less_axle_multi_trailer\Header_Unterseiten_Schuon_Transportlogistik_Jumbo_schwer-1_jpg.rf.bb1bfa283621967b563a9098f883746c.jpg
20260106_211123,2026-01-06T21:21:18,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\train\images\HW-Jumbo_Zug_Frei_web_jpg.rf.13505dc933fcaa5730106f8687f036e7.jpg,label,11,10,class_11_five_or_less_axle_multi_trailer,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\class_11_five_or_less_axle_multi_trailer\HW-Jumbo_Zug_Frei_web_jpg.rf.13505dc933fcaa5730106f8687f036e7.jpg
20260106_211123,2026-01-06T21:21:21,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\train\images\Image_000111_jpg.rf.b8c4490c23c8bce85c22585b44716bd5.jpg,reject,,,reject,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\reject\Image_000111_jpg.rf.b8c4490c23c8bce85c22585b44716bd5.jpg
20260106_211123,2026-01-06T21:21:25,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\train\images\Image_000132_jpg.rf.1b92e2822f6c5bc0a738c07017798536.jpg,reject,,,reject,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\reject\Image_000132_jpg.rf.1b92e2822f6c5bc0a738c07017798536.jpg
